             JOBID            PARTITION     NAME     USER ST       TIME  NODES     NODELIST(REASON)
           4228674            zen3_0512 Fesigma3 akretsch PD       0:00      1           (Priority)
           4228673            zen3_0512 Crsigma9 akretsch PD       0:00      1           (Priority)
           4228672            zen3_0512 Crsigma9 akretsch PD       0:00      1           (Priority)
           4228671            zen3_0512 Crsigma7 akretsch PD       0:00      1           (Priority)
           4228670            zen3_0512 Crsigma7 akretsch PD       0:00      1           (Priority)
           4228669            zen3_0512 Crsigma5 akretsch PD       0:00      1           (Priority)
           4228668            zen3_0512 Crsigma5 akretsch PD       0:00      1           (Priority)
           4228667            zen3_0512 Crsigma5 akretsch PD       0:00      1           (Priority)
           4228666            zen3_0512 Crsigma3 akretsch PD       0:00      1           (Priority)
           4228665            zen3_0512 Crsigma3 akretsch PD       0:00      1           (Priority)
           4228664            zen3_0512 Crsigma3 akretsch PD       0:00      1           (Priority)
           4228733            zen3_0512 Pdsigma9 akretsch PD       0:00      1           (Priority)
           4228732            zen3_0512 Pdsigma9 akretsch PD       0:00      1           (Priority)
           4228731            zen3_0512 Pdsigma7 akretsch PD       0:00      1           (Priority)
           4228730            zen3_0512 Pdsigma7 akretsch PD       0:00      1           (Priority)
           4228729            zen3_0512 Pdsigma5 akretsch PD       0:00      1           (Priority)
           4228728            zen3_0512 Pdsigma5 akretsch PD       0:00      1           (Priority)
           4228727            zen3_0512 Pdsigma5 akretsch PD       0:00      1           (Priority)
           4228726            zen3_0512 Pdsigma3 akretsch PD       0:00      1           (Priority)
           4228725            zen3_0512 Pdsigma3 akretsch PD       0:00      1           (Priority)
           4228724            zen3_0512 Pdsigma3 akretsch PD       0:00      1           (Priority)
           4228723            zen3_0512 Nisigma9 akretsch PD       0:00      1           (Priority)
           4228722            zen3_0512 Nisigma9 akretsch PD       0:00      1           (Priority)
           4228721            zen3_0512 Nisigma7 akretsch PD       0:00      1           (Priority)
           4228720            zen3_0512 Nisigma7 akretsch PD       0:00      1           (Priority)
           4228719            zen3_0512 Nisigma5 akretsch PD       0:00      1           (Priority)
           4228718            zen3_0512 Nisigma5 akretsch PD       0:00      1           (Priority)
           4228717            zen3_0512 Nisigma5 akretsch PD       0:00      1           (Priority)
           4228716            zen3_0512 Nisigma3 akretsch PD       0:00      1           (Priority)
           4228715            zen3_0512 Nisigma3 akretsch PD       0:00      1           (Priority)
           4228714            zen3_0512 Nisigma3 akretsch PD       0:00      1           (Priority)
           4228713            zen3_0512 Cusigma9 akretsch PD       0:00      1           (Priority)
           4228712            zen3_0512 Cusigma9 akretsch PD       0:00      1           (Priority)
           4228711            zen3_0512 Cusigma7 akretsch PD       0:00      1           (Priority)
           4228710            zen3_0512 Cusigma7 akretsch PD       0:00      1           (Priority)
           4228709            zen3_0512 Cusigma5 akretsch PD       0:00      1           (Priority)
           4228708            zen3_0512 Cusigma5 akretsch PD       0:00      1           (Priority)
           4228707            zen3_0512 Cusigma5 akretsch PD       0:00      1           (Priority)
           4228706            zen3_0512 Cusigma3 akretsch PD       0:00      1           (Priority)
           4228705            zen3_0512 Cusigma3 akretsch PD       0:00      1           (Priority)
           4228704            zen3_0512 Cusigma3 akretsch PD       0:00      1           (Priority)
           4228703            zen3_0512 Alsigma9 akretsch PD       0:00      1           (Priority)
           4228702            zen3_0512 Alsigma9 akretsch PD       0:00      1           (Priority)
           4228701            zen3_0512 Alsigma7 akretsch PD       0:00      1           (Priority)
           4228700            zen3_0512 Alsigma7 akretsch PD       0:00      1           (Priority)
           4228699            zen3_0512 Alsigma5 akretsch PD       0:00      1           (Priority)
           4228698            zen3_0512 Alsigma5 akretsch PD       0:00      1           (Priority)
           4228697            zen3_0512 Alsigma5 akretsch PD       0:00      1           (Priority)
           4228696            zen3_0512 Alsigma3 akretsch PD       0:00      1           (Priority)
           4228695            zen3_0512 Alsigma3 akretsch PD       0:00      1           (Priority)
           4228694            zen3_0512 Alsigma3 akretsch PD       0:00      1           (Priority)
           4228693            zen3_0512 Vsigma9- akretsch PD       0:00      1           (Priority)
           4228692            zen3_0512 Vsigma9- akretsch PD       0:00      1           (Priority)
           4228691            zen3_0512 Vsigma7- akretsch PD       0:00      1           (Priority)
           4228690            zen3_0512 Vsigma7- akretsch PD       0:00      1           (Priority)
           4228689            zen3_0512 Vsigma5- akretsch PD       0:00      1           (Priority)
           4228688            zen3_0512 Vsigma5- akretsch PD       0:00      1           (Priority)
           4228687            zen3_0512 Vsigma5- akretsch PD       0:00      1           (Priority)
           4228686            zen3_0512 Vsigma3- akretsch PD       0:00      1           (Priority)
           4228685            zen3_0512 Vsigma3- akretsch PD       0:00      1           (Priority)
           4228684            zen3_0512 Vsigma3- akretsch PD       0:00      1           (Priority)
           4228735            zen3_0512 Mg-grain akretsch PD       0:00      1           (Priority)
           4228737            zen3_0512 Zn-grain akretsch PD       0:00      1           (Priority)
           4228736            zen3_0512 Ti-grain akretsch PD       0:00      1           (Priority)
           4229639            zen3_0512 mc_hyper robiglio PD       0:00      1           (Priority)
           4229370            zen3_0512 sat_anal hoferr97 PD       0:00      1           (Priority)
           4229371            zen3_0512 sat_anal hoferr97 PD       0:00      1           (Priority)
           4229862            zen3_0512 C60_dime aschauer PD       0:00      1           (Priority)
   4229903_[26-28]            zen3_0512  FHIaims cwachter PD       0:00      2           (Priority)
           4230000            zen3_0512 nf-run_c       io PD       0:00      1           (Priority)
           4229999            zen3_0512 nf-run_c       io PD       0:00      1           (Priority)
           4230034            zen3_0512     test pchieter PD       0:00      1           (Priority)
           4229741            zen3_0512  melt_jc hannes80 PD       0:00      1           (Priority)
           4229742            zen3_0512 melt_cri hannes80 PD       0:00      1           (Priority)
           4229743            zen3_0512 quench_n hannes80 PD       0:00      1           (Priority)
           4229744            zen3_0512 quench_a hannes80 PD       0:00      1           (Priority)
           4229746            zen3_0512 melt_run hannes80 PD       0:00      1           (Priority)
           4229747            zen3_0512 acf_run1 hannes80 PD       0:00      1           (Priority)
           4229748            zen3_0512 melt_run hannes80 PD       0:00      1           (Priority)
           4229750            zen3_0512 melt_run hannes80 PD       0:00      1           (Priority)
           4229749            zen3_0512 acf_run2 hannes80 PD       0:00      1           (Priority)
           4229753            zen3_0512 melt_run hannes80 PD       0:00      1           (Priority)
           4229751            zen3_0512 acf_run3 hannes80 PD       0:00      1           (Priority)
           4229755            zen3_0512 melt_run hannes80 PD       0:00      1           (Priority)
           4229754            zen3_0512 acf_run4 hannes80 PD       0:00      1           (Priority)
           4229756            zen3_0512 acf_run5 hannes80 PD       0:00      1           (Priority)
           4229943            zen3_0512 ls_weak_ roberte1 PD       0:00     64           (Priority)
           4229950            zen3_0512 ls_weak_ roberte1 PD       0:00     64           (Priority)
4229860_[11-69,79-            zen3_0512 N4Y600mu  polejit PD       0:00      1           (Priority)
           4229971            zen3_0512 ls_weak_ roberte1 PD       0:00     32           (Priority)
4229911_[11-39%15]            zen3_0512 N10Y1200  polejit PD       0:00      1           (Priority)
4229913_[25-145%40            zen3_0512 N10Y1200  polejit PD       0:00      1           (Priority)
4229918_[33-319%30            zen3_0512 N4Y1200m  polejit PD       0:00      1           (Priority)
4229922_[11-80%30]            zen3_0512 N4Y1200m  polejit PD       0:00      1           (Priority)
           4229968            zen3_0512     test andrea_d PD       0:00      4           (Priority)
           4229967            zen3_0512     test andrea_d PD       0:00      4           (Priority)
           4231042            zen3_0512 vasp_tas   niknot PD       0:00      2           (Priority)
           4231046            zen3_0512 vasp_tas   niknot PD       0:00      2           (Priority)
           4231047            zen3_0512 vasp_tas   niknot PD       0:00      2           (Priority)
           4230696            zen3_0512  110_H2O    Tyang PD       0:00      3           (Priority)
           4230699            zen3_0512  110_H2O    Tyang PD       0:00      3           (Priority)
           4230526            zen3_0512     test andrea_d PD       0:00      4           (Priority)
           4230778            zen3_0512  LESfs11 markusle PD       0:00      4           (Priority)
           4230779            zen3_0512   LESf01 markusle PD       0:00      4           (Priority)
           4230781            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230785            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230787            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230789            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230791            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230793            zen3_0512      qol    nora2 PD       0:00      1           (Priority)
           4230771            zen3_0512 pol_rhom darin_su PD       0:00      1           (Priority)
           4230772            zen3_0512 pol_rhom darin_su PD       0:00      1           (Priority)
           4230775            zen3_0512 pol_rhom darin_su PD       0:00      1           (Priority)
           4230777            zen3_0512 pol_rhom darin_su PD       0:00      1           (Priority)
           4231023            zen3_0512 new_benc    jpils PD       0:00      3           (Priority)
           4231025            zen3_0512 old_benc    jpils PD       0:00      3           (Priority)
           4231208            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231207            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231206            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231205            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231204            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231203            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231202            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231201            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231200            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231199            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231198            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231197            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231196            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231195            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231194            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231193            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231191            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231192            zen3_0512 r2scanre mwuensch PD       0:00      1           (Priority)
           4231209            zen3_0512 triangle mwuensch PD       0:00      1           (Priority)
